,Unnamed: 0,PriorityID,label,text,label_pr_low,label_pr_norm,label_pr_high,label_pr_crit
563,563,Normal,1,client spreadsheets are saved in u  cm ...working on this tomorrow. pw is access,0,1,0,0
564,564,Normal,1,client is testing out some of her data to be uploaded to dmf this year for her ws and s  this ticket is for her w  there is another one for her    see   . she is unable to do the imports. using her sample data  i tried uploading her data in house and i got the error message   import status there was an error during your import   the excel sheet being imported has a row in the  w box   worksheet with an employee id of       however this employee id doesn t exist in the excel sheet as a valid form. please add a row for this form in the first worksheet of your excel workbook or else remove the row from the  w box   worksheet.  please try importing again  or contact downloadmyform.com support at support or   x.    also see attached screenshot  i changed the cell format to be of the same format and even changed the ssn to something that doesn t start with a    but it didn t resolve the issue. client has a lot of emps to import and needs a way to do it. spreadsheets are saved in u  cm . can you see what she and i are missing,0,1,0,0
565,565,Normal,1,working on this,0,1,0,0
566,566,Normal,1,email sent to client was in ref to her  which uploaded fine. back to lvl louisa  i saved your spreadsheet and uploaded the file and it worked. not so sure how you what happened with your import. i will surely let you know what is going on with your w. thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  louisa guerrisi  mailto lguerrisi  sent  tuesday  january      am to  clientswsupport subject  fw  test ws and s attn kwame  hello kwame   how did you get the  to work   attached is the result when i imported the test spreadsheet   . we have a lot of coworkers with ssns beginning with zero  so let me know when you are able to resolve the problem with the ws. thanks    louisa  louisa guerrisi controller country meadows retirement communities  cherry drive hershey  pa  ph        ext  fax       email  louisag,0,1,0,0
567,567,Normal,1,client s problem is that she has an employee id in the box  tab of the excel that doesn t exist in the first tab.  basically  the excel is is saying  give employee xyz   in box   and we re saying  rightly so   what employee xyz    do you understand,0,1,0,0
568,568,Normal,1,meant to go to support.  client s problem is that she has an employee id in the box  tab of the excel that doesn t exist in the first tab.  basically  the excel is is saying  give employee xyz   in box   and we re saying  rightly so   what employee xyz    do you understand,0,1,0,0
569,569,Normal,1,taking this,0,1,0,0
570,570,Normal,1,is there any way to overcome the all the ssns changed to zeros when they begin with a      see u  cm wmessg.png screenshot  this client has large number of records to import and has the fear that she might face this issue. she doesn t want to edit them in dmf manually. any cure for this,0,1,0,0
571,571,Normal,1,kwame  there s a bunch of issues in here.  we solved the original one.  open a new ticket for the w  ssns issue  since this kb no longer applies.  get the new excel she s using to get import those w s and see if you can reproduce the same issue.,0,1,0,0
572,572,Normal,1,closing this..,0,1,0,0
573,573,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
574,574,Normal,1,created,0,1,0,0
575,575,Normal,1,melody lvm in support inbox that she needs assistance doing her  yef. i called her and gave her a quick overview and showed her the online documentation. she s good now.,0,1,0,0
576,576,Normal,1,created,0,1,0,0
577,577,Normal,1,the client asked if there was any way that we could display her vendor names differently when uploading them to dmf.com.  she currently has them in gp as last name  first name in vendor name.  i told her that they could also use check name  for example  if it was first last instead.  she liked that idea  and i told her how to do it  per the walkthrough guide that we have.,0,1,0,0
578,578,Normal,1,created,0,1,0,0
579,579,Normal,1,client is doing her   reporting and she s not able to edit anything on her form to make corrections. i tested this in house but didn t get that issue. i compared client s gsc folder files to mind and found out that her editorx.dll is an older version. transfering the current version to her failed and had to get her it involved but her it were not available. client will contact us with her it so that we can get this file to her to see if it will fix the issue. logs are uploaded and a screenshot is attached.,0,1,0,0
580,580,Normal,1,client is on the road so i emailed her  hello brenda   were you able to work with your it department to place the file i sent to you in the  center folder  could you give me an update on this   thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.,0,1,0,0
581,581,Normal,1,called lvm ...waiting to see if they were able to replace their x dll file,0,1,0,0
582,582,Normal,1,transferring my editorx.dll  after i compared the version  s with the clients and found out hers is old  worked for the client. per her it  they can view their report   client s email  thanks for the update luke                                                                                                                             kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  luke gahr  mailto lgahr  sent  wednesday  january      pm to  brenda woosley cc  joveta moroles  clientswsupport subject  re    editor    brenda   i have put the file out on the server in the  center folder  and it appears that the report is now showing  correctly.  please let me know if you run into any other issues with this.  thanks  luke  luke gahr information technology manager reliant holdings  ltd.  n. marienfeld ste.  midland  tx         office        fax   from  brenda woosley  sent  wednesday  january      pm to  luke gahr cc  joveta moroles subject  re    editor    it is on the desktop on my computer   joveta can let you in and she has my password or call me on the phone   thanks  brenda woosley human resources payroll manager reliant employment services  ltd.  n marienfeld  suite  midland  tx   office       fax             this e mail transmission is covered by the electronic communications privacy act   u.s.c. sec.    and is legally privileged  confidential and protected from disclosure. if you are not the intended recipient  any dissemination  distribution or copying is strictly prohibited. if you think you have received this e mail message in error  please e mail the sender at brendaw  and destroy the original e mail transmission.  from  luke gahr  sent  wednesday  january      am to  brenda woosley subject  re    editor    brenda   can you send me the file that he sent to you   i haven   t had a chance to talk to them  but i should have some time after lunch.  thanks  luke  luke gahr information technology manager reliant holdings  ltd.  n. marienfeld ste.  midland  tx         office        fax   from  brenda woosley  sent  tuesday  january      pm to  luke gahr subject  fw    editor    luke   this is from  guy on the  issue  thanks  brenda woosley human resources payroll manager reliant employment services  ltd.  n marienfeld  suite  midland  tx   office       fax             this e mail transmission is covered by the electronic communications privacy act   u.s.c. sec.    and is legally privileged  confidential and protected from disclosure. if you are not the intended recipient  any dissemination  distribution or copying is strictly prohibited. if you think you have received this e mail message in error  please e mail the sender at brendaw  and destroy the original e mail transmission.  from  clientswsupport  mailto support  sent  tuesday  january      pm to  brenda woosley subject    editor    hello brenda   were you able to work with your it department to place the file i sent to you in the  center folder  could you give me an update on this   thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.,0,1,0,0
583,583,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
584,584,Normal,1,created,0,1,0,0
585,585,Normal,1,anthony called requesting to reschedule onramp to   rather than   on jan .  changed on dmf calendar.,0,1,0,0
586,586,Normal,1,rescheduled onramp for jan th at,0,1,0,0
587,587,Normal,1,created,0,1,0,0
588,588,Normal,1,client was trying to e file through gsc  but federal info was not showing in the summary. verified in company card that they were not registered for federal filing.,0,1,0,0
589,589,Normal,1,kevin assisted me with this. closing ticket.,0,1,0,0
590,590,Normal,1,created,0,1,0,0
591,591,Normal,1,hello sales   lisa duncan from lhc group called us today. she would like pricing for dmf ws. she used us last year for only  company database  but she has  or  now and wants pricing. i have answered all of her support questions  but let me know if she has anymore.   thank you    michelle drackert     x clientswsupport,0,1,0,0
592,592,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
593,593,Normal,1,created,0,1,0,0
594,594,Normal,1,workspaces uploaded for an onramp  week ago with data from  need to be removed. they did not auto delete as expected.  dw   dw  pride,0,1,0,0
595,595,Normal,1,taking,0,1,0,0
596,596,Normal,1,has been removed,0,1,0,0
597,597,Normal,1,we can only remove  w which i did for  .  paystubs for  will be removed this month by clint across the board.,0,1,0,0
598,598,Normal,1,lvm for christine to give us a call back.,0,1,0,0
599,599,Normal,1,closing this informed her that these were taken off.,0,1,0,0
600,600,Normal,1,the problem is that possibly  the duplicate id numbers are coming from the epaystubs workspace. contacted client closing this.                                    from  clientswsupport  sent  monday  january      pm to   chuebert subject  workspace removed  christine huebert   we   ve removed the w  workspace from .  please check to see if you can now change the employee id of the trouble employees and if they can login thereafter.  please let us know how this turns out.  stephen brown  technical support    ext.  support   p think green. please don   t print this message unless it   s really necessary. thank you.,0,1,0,0
601,601,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
602,602,Normal,1,created,0,1,0,0
603,603,Normal,1,we recently upgraded to gp .  i noticed i no longer have access to  within gp.  do we need to install again   please advise.  thanks    tina lords assistant controller   transportation   logistics services jacobson companies  dixon street des moines  ia    p     ext   f        can do logistics      please consider the environment before printing this email,0,1,0,0
604,604,Normal,1,tina   yes you will need to reinstall the  center. to uninstall and reinstall the  center please follow these steps    open your control panel   select add remove programs   remove  center   go to our website     select download the     center    for your software package   complete the wizard to install the  center no permanent information will be lost in the uninstall reinstall process.    brian castaneda clientswsupport technician    ext.,0,1,0,0
605,605,Normal,1,created,0,1,0,0
606,606,Normal,1,client sent us an e mail with some general questions about ws and dmf.  hi there   what do i tell people who are asking about their w .  is the web site downloadmyforms.com   will they need a password or something to get in   and when will they be available   i know that depends on me.  let me know what i should be telling these people.  thanks  lois harmon payroll coordinator phone    fax     response   hello   the website is downloadmyform.com   no    s    on the end of forms. they will need a user name and password. this can be set under the settings on the website. they will be available as soon as they are uploaded  but you can elect to not allow your employees to view them by checking    no    under the    allow employees to view ws online    option on the settings page. let us know if you have any further questions.,0,1,0,0
607,607,Normal,1,client e mailed back with questions about the site. i just logged in as myself and it worked.  i used asg as the company name  then it asked for my last name and ss .   we have  or more companies.  what company name do the others use   i tried llf and lexington for lexington law firm but that didn   t work.  i tried etele and efolks teleservices and that didn   t work.  please let me know what we should use for the other companies.   i called her and explained about using the company code to allow employees to access their info on dmf. closing ticket.,0,1,0,0
608,608,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
609,609,Normal,1,created,0,1,0,0
610,610,Normal,1,lisa called. she had several questions  . some of her employees are across mulitple databases. how can they log in  i let her know that they have to log into each comapny in dmf to view thier ws  not once . and that she has to make some credentails different. she decided on making different company short codes.  . she has  databases that need to be filed as . i let her know of the appending option in gsc yef  the question below  load these forms into a new formset .  . emailed her the guide too  hello lisa    i have attached a one page document that may assist you in educating your employees on how to use downloadmyform.com to view print their ws. please edit the red writing to include your company code  user id  and password.   for an overview of what we spoke about earlier. as long as you use a different company code for each company database  your employees will be able to view their ws across multiple companies.    if you have any questions or concerns please let us know. we also have a video guide available on our website at  . i hope you have a great new year   thank you    michelle drackert     x clientswsupport,0,1,0,0
611,611,Normal,1,created,0,1,0,0
612,612,Normal,1,tom jenkins called and requested the registration key for gsc.  i gave tom the reg code.,0,1,0,0
613,613,Normal,1,created,0,1,0,0
614,614,Normal,1,i upgraded client s accounting package in crm from darwin . to darwin sql . and sent her the email below   hello sandi   thanks for the update information. i have updated your accounting system to reflect the changes. please let me know if you have any questions.  thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  sandi fraser  mailto sfraser  sent  monday  january      pm to  clientswsupport subject  checkpoint upgrade  hi and happy new year.   checkpoint upgraded our darwin product during december.  we are now running darwin  under sql .  what will we need to do to update our  product    thank you  sandi          hello sandi   thanks for the update information. i have updated your accounting system to reflect the changes. please let me know if you have any questions.  thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  sandi fraser  mailto sfraser  sent  monday  january      pm to  clientswsupport subject  checkpoint upgrade  hi and happy new year.   checkpoint upgraded our darwin product during december.  we are now running darwin  under sql .  what will we need to do to update our  product    thank you  sandi,0,1,0,0
615,615,Normal,1,created,0,1,0,0
616,616,Normal,1,hello louisa   i am writing you back for kwame as he is currently working on another issue with you. i understand you need to change your ssa pin  ssa user id  for your w formset. please follow these steps to change your ssa pin on downloadmyform.com  . log into downloadmyform.com as the administrator . enter your formset . click on    e file    from the tabs at the top of the screen . scroll down to the bottom and you will see your    ssa pin    field to edit please let us know if you have any questions or concerns.  thank you    michelle drackert     x clientswsupport     from  louisa guerrisi  mailto lguerrisi  sent  monday  january      pm to  clientswsupport subject  attn  kwame  kwame   i will need to update that ssa mmref field for the company i created in my test.  how do i get to that field to edit it   i cannot find it under settings. would it be easier to delete all of the company entries and re enter    louisa  louisa guerrisi controller country meadows retirement communities  cherry drive hershey  pa  ph        ext  fax       email  louisag,0,1,0,0
617,617,Normal,1,created,0,1,0,0
618,618,Normal,1,partner called in for clarification as to why the client was unable to file for federal w .,0,1,0,0
619,619,Normal,1,looked the company up in crm and they are listed for state w  but not federal.  talked to matt and transferred over to him.,0,1,0,0
620,620,Normal,1,created,0,1,0,0
621,621,Normal,1,client had some questions about t.  they wanted to know what number they would have to enter if they are using an american address for foreignaddressindicator.,0,1,0,0
622,622,Normal,1,i notified the client that they must enter true or false instead of a number.  it appeared that the client was going off the t  instructions from last year.  i sent them a new template of the t  for this year.,0,1,0,0
623,623,Normal,1,created,0,1,0,0
624,624,Normal,1,client is getting constant prompt to update their . i advised them to talk to their it person to grrant them read write modify permissions and this will work.,0,1,0,0
625,625,Normal,1,created,0,1,0,0
626,626,Normal,1,jayme  im not sure if you can help me with this or if this needs to be forwarded to someone else but i started to do my quarterly reports today and when i tried to do my suta report  this is the message i am getting.  i did an update with  as it prompted me to when i logged in.  does this look familiar at all    thanks      thanks  laura hay accounting supervisor phone    fax    laurah,0,1,0,0
627,627,Normal,1,laura   attached are two files that will fix this problem. please open the attached zip folder and copy the two files out of it and paste them into your  directory  typically c  program files  software  center  .  let us know if you have any more problems or questions.  brian castaneda clientswsupport technician    ext.,0,1,0,0
628,628,Normal,1,created,0,1,0,0
629,629,Normal,1,hello melody   you should have nothing to worry about since you already have gone through the verification process before. you can decide to skip it on   or run it again and i am very sure you will not have any discrepancies as with the wizard. both services are the same.   i hope this helps but let me know if you have any questions.  thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  arnold  melody  mailto marnold  sent  monday  january      pm to  clientswsupport subject  w upload  scanned   hello   i have verified all of my ssns with the social security administration using the  annual filing wizard and there were no discrepancies.  after verifying all of my totals were correct with my  s  i then uploaded all of my ws to downloadmyform.com but am concerned because there is a warning asking me to verify the ssns again.  i do not want to be charged for this service.  is there another way i can get the warning removed or will the forms be fine without this process     melody arnold director of personnel services university of the southwest    x marnold,0,1,0,0
630,630,Normal,1,created,0,1,0,0
631,631,Normal,1,i have two questions.    . when  date  will you show the w  for each employee  to print  on the website  . if we have terminated employees  do we print and mail those   i have some pension corrections to make for year .  this is why i need a date on question  .   please let me know as soon as possible.  thank you  glenda marberry  payroll supervisor dallas housing authority,0,1,0,0
632,632,Normal,1,glenda   you will need to upload your ws to downloadmyform.com for them to be available on the website. once you have uploaded them  all your employees that are currently receiving paystubs online can also get ws online under their same logins.   here is a user guide on how to upload your forms . we also do have training for this as well  which will teach you how to upload to mailing out your forms. if you would like this training  we only have a very few slots left  so please let me know asap. the next available is   at pm eastern.  brian castaneda clientswsupport technician    ext.,0,1,0,0
633,633,Normal,1,created,0,1,0,0
634,634,Normal,1,client is unable to import her t...looking at dmf internal to see if there is any friendly error message...none just  we were unable to import your tax forms onto downloadmyform.com for administration ... playing with her data now to see if it meets our template requirement. email from client  using the file shawn thayil sent  attached  i changed the format of each column accordingly  although i doubted the accounting format for the money fields on the t  and still received an error.  please let me know what else i can do.  have a great day  barbarann parkhill  director  payroll        disclaimer  internet communications are not secure  and therefore la fitness does not accept legal responsibility for the contents of this message. however  la fitness reserves the right to monitor the transmission of this message and to take corrective action against any misuse or abuse of its e mail system or other components of its network. the information contained in this e mail is confidential and may be legally privileged. it is intended solely for the addressee. if you are not the intended recipient  any disclosure  copying  distribution  or any action or act of forbearance taken in reliance on it  is prohibited and may be unlawful. any views expressed in this e mail are those of the individual sender  except where the sender has been duly authorized to specifically state the content of the e mail on behalf of la fitness. the recipient should check this e mail and any attachments for the presence of viruses. la fitness accepts no liability for any damage caused by any viruses transmitted by this e mail.,0,1,0,0
635,635,Normal,1,client s t uploading is spiting error message  we were unable to import your tax forms onto downloadmyform.com for administration  for her and on dmf internal. i double check the spreadsheet template she s using and it is the same as we provide on our website. emailed client to send us the file so that we can test it in house.  email to client  good morning barbara   could you send me sample data of the spreadsheet that you are having trouble with  i would like to try uploading it in house to see what is causing the error.  thanks and talk to you soon..                                                                                                                           kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  barbarann parkhill  mailto barbarannp  sent  monday  january      pm to  clientswsupport cc  dan martin  scott mcquigg subject  second upload of t s error,0,1,0,0
636,636,Normal,1,i double check the client s template and everything looks fine except  columns which client confirms they don t use those fields and those should be optional fields  we say those are required . the columns are z and rppcontributions they reference  canada s site on one of them .  her spreadsheet is saved in u  laf  and it is also attached.  error being received on dmf is   import status there was an error during your import   we were unable to import your tax forms onto downloadmyform.com for administration.  please try importing again  or contact downloadmyform.com support at support or   x.   same shows on dmf internal... any ideas,0,1,0,0
637,637,Normal,1,closing for now at least.  see .,0,1,0,0
638,638,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
639,639,Normal,1,created,0,1,0,0
640,640,Normal,1,here is my print screen.  i just uploaded the log file.  let me know what you find     thanks  m. joy burroughs  cpa            crescent lane  la plata  md   phone     fax         from  clientswsupport  mailto support  sent  monday  january      pm to  joy burroughs subject  re  year end  joy   do you have a screenshot of the error  please email that to me. also  can you generate the error again and then upload the log files   to upload log files to us for review  please   . generate the error  then close the error and immediately click    settings    . ensure that the year selected reads        . click the box which reads    only upload log files    . click the upload button  please let us know when the upload has finished.  thank you    stephen smith clientswsupport      ext     from  joy burroughs  mailto joy  sent  monday  january      pm to  clientswsupport subject  fw  year end  i am having this problem with  clients today.  i thought it might be local admin rights  but now that the second client is having issues  i   m not so sure that it is a problem on our end.  please advise     thanks  m. joy burroughs  cpa            crescent lane  la plata  md   phone     fax         from  karen l. white  mailto whitekl  sent  monday  january      pm to   joy burroughs  subject  re  year end  joy   i   m having problems with greenshade.  after i validate the registration key it tells me it had problems with the proxy information and that i will need to re enter the data when i access again.  then when i go in and build my unemployment files it rejects me at the download page.  i am going into a meeting at  .  if you need to access me my machine is on.  karen    from  joy burroughs  mailto joy  sent  monday  january      am to   karen l. white  subject  re  year end  here it is   ewtvuetagndw  thanks  m. joy burroughs  cpa            crescent lane  la plata  md   phone     fax         from  karen l. white  mailto whitekl  sent  monday  january      am to   joy burroughs  subject  re  year end  joy   i am trying to get into  to do the unemployment report and it is asking me for a valid registration key.  do know what this is     karen     from  joy burroughs  mailto joy  sent  sunday  december      pm to   karen l. white  subject  re  year end  karen   here is the pr checklist for this year   pretty simple.  if you have problems  let me know   i can help you remotely most likely.    billy said the password should still be    access    for sa.  let me know if you are still having problems logging in     thanks  m. joy burroughs  cpa            crescent lane  la plata  md   phone     fax         from  karen l. white  mailto whitekl  sent  wednesday  december      pm to  joy borroughs subject  year end  joy   we are closed until jan th but i will be in one day during the holiday.  are there any special instructions to close the payroll year   also i cannot get in as supervisor  did billy change the password   do i have to do any tax updates   please leave me an e mail and i will get it when i come in.  have a wonderful  christmas and a happy new year.  karen,0,1,0,0
641,641,Normal,1,joy   this problem is usually do to lack of permissions on the  directory and the  registry. please make sure the user that is using  has full read  write and modify permissions on this folder which is typically c  program files  software and all sub directories. as well make sure they have full permissions on the  registry entry.  brian castaneda clientswsupport technician    ext.,0,1,0,0
642,642,Normal,1,created,0,1,0,0
643,643,Normal,1,brian                   we ran our first payroll last week that included the garnishments that you helped me set up just before christmas.  we appear to be having a problem as both employees received zero dollar checks.  would you have time today to have a remote session to look at the problem   thank you   jeff majchrzak central transport,0,1,0,0
644,644,Normal,1,lvm for jeff to give us a call back.  jeff   i just tried to call you. if you could call me back at the number below thank you.  brian castaneda clientswsupport technician    ext.,0,1,0,0
645,645,Normal,1,jeff called back but he didn t have a batch to test with  he is going to set that up and i ll call him in about  to  minutes.,0,1,0,0
646,646,Normal,1,lvm for jeff to give us a call back.,0,1,0,0
647,647,Normal,1,talked to jeff and he says that everything seems to be good.,0,1,0,0
648,648,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
649,649,Normal,1,created,0,1,0,0
650,650,Normal,1,hello doug   try using this installer from our website   and let me know if it resolves this issue.  we used to have a separate installer for  bit systems but that is changed now.  thanks                                                                                                                            kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  douglas w. zaruba  mailto dzaruba  sent  monday  january      pm to  clientswsupport subject  installation error  customer information  beyer mechanical laura hay  broom san antonio  tx.   we are trying to load the  center on a new server.  the server is running windows server  bit and uses terminal services for users to attach and run great plains accounting.  it is running microsoft .net framework . sp.  we have downloaded the bit version of  center from here    when we install this file  we get the following error message   the installer has encountered an unexpected error installing this package.  this may indicate a problem with this package.  the error code is .  we redownloaded the software and tried again   got the same message.  can you give some direction on what we need to do install   thanks  doug,0,1,0,0
651,651,Normal,1,created,0,1,0,0
652,652,Normal,1,steve and carol had some questions about the employee deavitvation date. they changed it to  days because they have some employees that dont get a regular check. i also explained the difference between visible and deleted. closing,0,1,0,0
653,653,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
654,654,Normal,1,created,0,1,0,0
655,655,Normal,1,steve said he has not paid any invoices in a while and wanted to know if he had a renewal up. i told him sales would contact him. i didnt tell him any dates though   hello elizabeth    i spoke to steve fry at valley view nursing center today about some employee desk questions. he said he has not paid any employee desk invoices in a while and doesn   t want his service shut off. i see he does have a renewal due at the beginning of february. can you contact him about a renewal  he said he has not received anything.  thank you    michelle drackert     x clientswsupport,0,1,0,0
656,656,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
657,657,Normal,1,created,0,1,0,0
658,658,Normal,1,this is part b of    m  hello louisa  could you send me the spreadsheet that you uploaded  i would like to test the data here to see the result.  thanks                                                                                                                           kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  louisa guerrisi  mailto lguerrisi  sent  monday  january      pm to  clientswsupport subject  test ws and s  hi there   i just uploaded two test files to downloadmyform.com.   one is for ws and the other is for  misc forms.  everything worked except when i have a ssn for a coworker or vendor that begins with a zero.  they imported as all zeros.  how do i get around this problem    louisa  louisa guerrisi controller country meadows retirement communities  cherry drive hershey  pa  ph        ext  fax       email  louisag  mailto louisag,0,1,0,0
659,659,Normal,1,her s imported fine even with tins that begins with a zero  good morning louisa  i tested both files in house  the w keeps failing so we are looking into it and will keep you posted on any changes the s imported fine even with        begin tins  see my attachment . please let me know if you have any questions. thanks                                                                                                                           kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  louisa guerrisi  mailto lguerrisi  sent  monday  january      pm to  clientswsupport subject  re  test ws and s  i password protected the files.  please call me for the password to open them. thanks    louisa  louisa guerrisi controller country meadows retirement communities  cherry drive hershey  pa  ph        ext  fax       email  louisag      from  clientswsupport  mailto support  sent  monday  january      pm to  louisa guerrisi subject  re  test ws and s  hello louisa  could you send me the spreadsheet that you uploaded  i would like to test the data here to see the result.  thanks                                                                                                                           kwame numapau      support     software inc.   let us handle that   southpoint pkwy    suite    jacksonville  fl    fax  ..   tell  .. ext  p think green. please don   t print this message unless it   s really necessary. thank you.  from  louisa guerrisi  mailto lguerrisi  sent  monday  january      pm to  clientswsupport subject  test ws and s  hi there   i just uploaded two test files to downloadmyform.com.   one is for ws and the other is for  misc forms.  everything worked except when i have a ssn for a coworker or vendor that begins with a zero.  they imported as all zeros.  how do i get around this problem    louisa  louisa guerrisi controller country meadows retirement communities  cherry drive hershey  pa  ph        ext  fax       email  louisag     confidentiality statement  this communication and any attachments are confidential and may be protected  by one or more legal privileges. it is intended solely for the use of the  addressee identified above. if you are not the intended recipient  any use   disclosure  copying or distribution of this communication is unauthorized.  neither this information block  the typed name of the sender  nor anything  else in this message is intended to constitute an electronic signature  unless a specific statement to the contrary is included in this message. if  you have received this communication in error  please immediately contact me  and delete this communication from your computer. thank you. confidentiality statement  this communication and any attachments are confidential and may be protected  by one or more legal privileges. it is intended solely for the use of the  addressee identified above. if you are not the intended recipient  any use   disclosure  copying or distribution of this communication is unauthorized.  neither this information block  the typed name of the sender  nor anything  else in this message is intended to constitute an electronic signature  unless a specific statement to the contrary is included in this message. if  you have received this communication in error  please immediately contact me  and delete this communication from your computer. thank you.,0,1,0,0
660,660,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
661,661,Normal,1,created,0,1,0,0
662,662,Normal,1,client called stating that they were getting an error  i remoted into her computer and pulled up this kb because it was the exact error she was running into when trying to complete the payrun.  the client was working with monica johnson who i believe was logged in at the time the error occurred and after we closed out of it garnishments was not available in monica johnson s gp setup.  brian came over and we had kelley log in and try to build the file but she got the error again.  we uploaded logs twice but we were unable to view the error in the log sheet.  so brian advised to log into the terminal server where garnishments is being pulled from and have them build the file so we can get the logs if they get the error.,0,1,0,0
663,663,Normal,1,brian took over the call and remote session.,0,1,0,0
664,664,Normal,1,we got it working if we sign in with an administor on the terminal server and with monica s users. i m checking to see now if we can do it again with her windows user.,0,1,0,0
665,665,Normal,1,ok it seems it is do to permissions on the terminal server. we get the error again when they are signed in with monica but don t get it with the administrator. we gave monica read write and modify permissions on the  software folder and all sud directories and it worked.,0,1,0,0
666,666,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
667,667,Normal,1,created,0,1,0,0
668,668,Normal,1,client called to ask how to access the gsc. i told her where to find it in gp  but she said the payroll menu was not present. i remoted into her computer and found that gsc was not installed. i downloaded it  but when i asked if she was able to install on her computer she said no. i was transfered to nicole  who said she would install the program for the client.,0,1,0,0
669,669,Normal,1,created,0,1,0,0
670,670,Normal,1,wendy called. she is a new ed client that has the settlements module.  thier  settlements are not showing up on employee desk. for example   emp id bar should have some for   . he does have a check stub for this date loaded  but no settlements. there is no  in the dropdown either. there are no settings that can be changed in the module settings. maybe we need to resync settlements for jan  i have screenshots in the working directory also,0,1,0,0
671,671,Normal,1,joe  i noticed in their sync sessions that they are not using the custom settlements sync. should they be,0,1,0,0
672,672,Normal,1,no  that is a custom deal. this is tmw which is baked in. the  settlements are showing because i m still trying to get the update out that has it. it s gonna be sometime today or late tonight though. they won t need to do anything.,0,1,0,0
673,673,Normal,1,there s the answer michelle. joe is working on puting out the update which will correct a number of issues. this is one of the things affected. they need to do nothing. when the update goes out  it will be fixed,0,1,0,0
674,674,Normal,1,i called wendy and lvm letting her know that joe is wokring on this and it should be fixed automatically late tonight. so i will call her tomorrow morning to confirm that everything is working well for her.,0,1,0,0
675,675,Normal,1,called wendy back and she confirmed settlement info is now showing on ed. closing ticket.,0,1,0,0
676,676,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
677,677,Normal,1,created,0,1,0,0
678,678,Normal,1,hello denise   your locality code for hartville is hartv.  please let us know if you have any further questions.   we did receive further emails and we will be in touch with you very shortly regarding those emails.  thank you and enjoy your day.  kevin chernitsky clientswsupport    ext.      think green. please don   t print this message unless it   s really necessary. thank you.         original message      from  votrain  denise m.  mailto dmvotrain  sent  monday  january      pm to  clientswsupport subject  denise votrain   nooter corporation   ohio  hartville  question  what locality do i choose when entering my ohio locality for hartville  this is a city tax i m preparing.  thanks  denise,0,1,0,0
679,679,Normal,1,created,0,1,0,0
